CTDPRS_DBAR,CTDPRS_FLAG_W,CTDTMP_ITS-90,CTDTMP_FLAG_W,CTDSAL_PSS-78,CTDSAL_FLAG_W,CTDOXY_UMOL_KG,CTDOXY_FLAG_W,CTDCDOMFRAW_0-5VDC,CTDCDOMFRAW_FLAG_W,CTDBEAMCP_METER,CTDBEAMCP_FLAG_W,StationID
548,2,9.268,2,35.0106,2,6.3,2,0.225,1,0.0064,2,I9N-S198
550,2,9.2496,2,35.0103,2,6.4,2,0.225,1,0.0064,2,I9N-S198
552,2,9.2381,2,35.0101,2,6.6,2,0.222,1,0.0064,2,I9N-S198
554,2,9.2247,2,35.0097,2,6.8,2,0.222,1,0.006,2,I9N-S198
556,2,9.2105,2,35.0096,2,7,2,0.226,1,0.0056,2,I9N-S198
558,2,9.1965,2,35.0092,2,7.1,2,0.222,1,0.0052,2,I9N-S198
560,2,9.1859,2,35.0089,2,7,2,0.219,1,0.0052,2,I9N-S198
562,2,9.1642,2,35.0084,2,7.1,2,0.221,1,0.0052,2,I9N-S198
564,2,9.1524,2,35.0082,2,7.2,2,0.223,1,0.0052,2,I9N-S198
566,2,9.1266,2,35.008,2,7.3,2,0.224,1,0.0052,2,I9N-S198
568,2,9.1018,2,35.0074,2,7.4,2,0.222,1,0.0048,2,I9N-S198
570,2,9.0785,2,35.0066,2,7.6,2,0.225,1,0.0048,2,I9N-S198
572,2,9.0668,2,35.0062,2,7.7,2,0.224,1,0.0048,2,I9N-S198
574,2,9.0543,2,35.0059,2,8.1,2,0.225,1,0.0048,2,I9N-S198
576,2,9.0438,2,35.0059,2,8.4,2,0.229,1,0.0048,2,I9N-S198
578,2,9.024,2,35.0058,2,8.7,2,0.223,1,0.0048,2,I9N-S198
580,2,9.0071,2,35.0052,2,8.7,2,0.229,1,0.0048,2,I9N-S198
582,2,8.9865,2,35.0048,2,8.8,2,0.224,1,0.0048,2,I9N-S198
584,2,8.9617,2,35.0041,2,9,2,0.22,1,0.0048,2,I9N-S198
586,2,8.9422,2,35.0033,2,9.2,2,0.223,1,0.0048,2,I9N-S198
588,2,8.9261,2,35.0027,2,9.5,2,0.221,1,0.0052,2,I9N-S198
590,2,8.9215,2,35.0029,2,10,2,0.223,1,0.0052,2,I9N-S198
592,2,8.906,2,35.0024,2,10.3,2,0.226,1,0.0052,2,I9N-S198
594,2,8.898,2,35.0023,2,10.6,2,0.221,1,0.0052,2,I9N-S198
596,2,8.8801,2,35.002,2,10.9,2,0.226,1,0.0052,2,I9N-S198
598,2,8.8683,2,35.0014,2,11.1,2,0.226,1,0.0048,2,I9N-S198
600,2,8.8523,2,35.0013,2,11.4,2,0.225,1,0.0048,2,I9N-S198
602,2,8.8321,2,35.0008,2,11.4,2,0.226,1,0.0048,2,I9N-S198
604,2,8.822,2,35.0003,2,11.3,2,0.227,1,0.0048,2,I9N-S198
606,2,8.8124,2,35.0003,2,11.2,2,0.223,1,0.0044,2,I9N-S198
608,2,8.8027,2,35,2,11.2,2,0.219,1,0.0044,2,I9N-S198
610,2,8.7873,2,34.9995,2,11.2,2,0.221,1,0.0044,2,I9N-S198
612,2,8.7762,2,34.9992,2,11.3,2,0.227,1,0.0044,2,I9N-S198
614,2,8.7665,2,34.9992,2,11.5,2,0.221,1,0.0044,2,I9N-S198
616,2,8.7445,2,34.9984,2,11.7,2,0.229,1,0.0044,2,I9N-S198
618,2,8.7343,2,34.9983,2,11.7,2,0.226,1,0.0044,2,I9N-S198
620,2,8.7209,2,34.998,2,11.9,2,0.223,1,0.0044,2,I9N-S198
622,2,8.6981,2,34.9973,2,11.9,2,0.226,1,0.0044,2,I9N-S198
624,2,8.6816,2,34.9965,2,12.1,2,0.222,1,0.0044,2,I9N-S198
626,2,8.6717,2,34.9963,2,12.1,2,0.226,1,0.0044,2,I9N-S198
628,2,8.6526,2,34.9957,2,12.3,2,0.224,1,0.0044,2,I9N-S198
630,2,8.645,2,34.9957,2,12.4,2,0.225,1,0.004,2,I9N-S198
632,2,8.6405,2,34.9956,2,12.5,2,0.227,1,0.0036,2,I9N-S198
634,2,8.6329,2,34.9953,2,12.5,2,0.223,1,0.004,2,I9N-S198
636,2,8.6226,2,34.9952,2,12.7,2,0.226,1,0.0044,2,I9N-S198
638,2,8.6125,2,34.9949,2,12.8,2,0.222,1,0.0044,2,I9N-S198
640,2,8.607,2,34.9947,2,12.9,2,0.229,1,0.0044,2,I9N-S198
642,2,8.5969,2,34.9944,2,13,2,0.227,1,0.0044,2,I9N-S198
644,2,8.59,2,34.9943,2,13.1,2,0.226,1,0.0044,2,I9N-S198
646,2,8.5782,2,34.9939,2,13.1,2,0.22,1,0.0044,2,I9N-S198
648,2,8.5611,2,34.9936,2,13.3,2,0.226,1,0.0044,2,I9N-S198
650,2,8.541,2,34.9928,2,13.3,2,0.222,1,0.004,2,I9N-S198
652,2,8.5256,2,34.9923,2,13.5,2,0.223,1,0.0036,2,I9N-S198
654,2,8.5099,2,34.9918,2,13.7,2,0.227,1,0.004,2,I9N-S198
656,2,8.4882,2,34.9912,2,13.8,2,0.226,1,0.004,2,I9N-S198
658,2,8.4809,2,34.9907,2,14,2,0.224,1,0.0036,2,I9N-S198
660,2,8.4743,2,34.9908,2,14.3,2,0.225,1,0.004,2,I9N-S198
662,2,8.4634,2,34.9904,2,14.6,2,0.221,1,0.0044,2,I9N-S198
664,2,8.4457,2,34.9896,2,14.6,2,0.224,1,0.0044,2,I9N-S198
666,2,8.4407,2,34.9893,2,14.6,2,0.228,1,0.0044,2,I9N-S198
668,2,8.4353,2,34.989,2,14.8,2,0.225,1,0.0044,2,I9N-S198
670,2,8.4291,2,34.9889,2,15,2,0.227,1,0.0044,2,I9N-S198
672,2,8.4225,2,34.9889,2,15.2,2,0.224,1,0.0044,2,I9N-S198
674,2,8.4181,2,34.9888,2,15.2,2,0.228,1,0.0044,2,I9N-S198
676,2,8.3949,2,34.9883,2,15.3,2,0.223,1,0.0044,2,I9N-S198
678,2,8.3821,2,34.9876,2,15.3,2,0.231,1,0.0044,2,I9N-S198
680,2,8.3719,2,34.9873,2,15.5,2,0.223,1,0.0044,2,I9N-S198
682,2,8.3652,2,34.9873,2,15.7,2,0.229,1,0.0044,2,I9N-S198
684,2,8.3544,2,34.987,2,15.6,2,0.222,1,0.0044,2,I9N-S198
686,2,8.3387,2,34.9865,2,15.6,2,0.222,1,0.0044,2,I9N-S198
688,2,8.3287,2,34.9864,2,15.8,2,0.226,1,0.0044,2,I9N-S198
690,2,8.302,2,34.9856,2,15.9,2,0.231,1,0.0048,2,I9N-S198
692,2,8.2765,2,34.9845,2,16.1,2,0.228,1,0.0048,2,I9N-S198
694,2,8.2618,2,34.9838,2,16.3,2,0.228,1,0.0048,2,I9N-S198
696,2,8.2523,2,34.9837,2,16.5,2,0.231,1,0.0048,2,I9N-S198
698,2,8.2423,2,34.9836,2,16.7,2,0.229,1,0.0044,2,I9N-S198
700,2,8.2302,2,34.9831,2,16.9,2,0.225,1,0.0048,2,I9N-S198
702,2,8.2154,2,34.9825,2,17.1,2,0.22,1,0.0048,2,I9N-S198
704,2,8.2038,2,34.9823,2,17.1,2,0.225,1,0.0048,2,I9N-S198
706,2,8.1957,2,34.982,2,17.3,2,0.229,1,0.0044,2,I9N-S198
708,2,8.1874,2,34.9818,2,17.3,2,0.223,1,0.0044,2,I9N-S198
710,2,8.1775,2,34.9814,2,17.5,2,0.229,1,0.0044,2,I9N-S198
712,2,8.1711,2,34.9812,2,17.5,2,0.224,1,0.0044,2,I9N-S198
714,2,8.1657,2,34.9813,2,17.7,2,0.227,1,0.0044,2,I9N-S198
716,2,8.1519,2,34.981,2,17.8,2,0.228,1,0.0044,2,I9N-S198
718,2,8.1397,2,34.9807,2,17.9,2,0.228,1,0.0044,2,I9N-S198
720,2,8.1267,2,34.9802,2,18,2,0.229,1,0.0044,2,I9N-S198
722,2,8.1116,2,34.9798,2,18.1,2,0.228,1,0.004,2,I9N-S198
724,2,8.0992,2,34.9795,2,18.2,2,0.228,1,0.0036,2,I9N-S198
726,2,8.0882,2,34.9791,2,18.4,2,0.223,1,0.004,2,I9N-S198
728,2,8.0752,2,34.9786,2,18.4,2,0.23,1,0.0044,2,I9N-S198
730,2,8.0669,2,34.9783,2,18.6,2,0.226,1,0.0044,2,I9N-S198
732,2,8.0541,2,34.978,2,18.8,2,0.227,1,0.0044,2,I9N-S198
734,2,8.0463,2,34.9776,2,18.8,2,0.227,1,0.0044,2,I9N-S198
736,2,8.0387,2,34.9776,2,19,2,0.226,1,0.0044,2,I9N-S198
738,2,8.0137,2,34.977,2,19,2,0.225,1,0.0044,2,I9N-S198
740,2,7.9932,2,34.9761,2,19.1,2,0.228,1,0.0044,2,I9N-S198
742,2,7.983,2,34.9756,2,19.3,2,0.227,1,0.0044,2,I9N-S198
744,2,7.9788,2,34.9755,2,19.5,2,0.226,1,0.0044,2,I9N-S198
746,2,7.9711,2,34.9753,2,19.7,2,0.226,1,0.0044,2,I9N-S198
748,2,7.968,2,34.9751,2,19.8,2,0.23,1,0.0044,2,I9N-S198
750,2,7.9645,2,34.9753,2,19.9,2,0.233,1,0.004,2,I9N-S198
752,2,7.9533,2,34.9751,2,19.9,2,0.228,1,0.0036,2,I9N-S198
754,2,7.9431,2,34.9747,2,20,2,0.228,1,0.004,2,I9N-S198
756,2,7.9328,2,34.9744,2,20.1,2,0.229,1,0.0044,2,I9N-S198
758,2,7.9251,2,34.9741,2,20.2,2,0.233,1,0.0044,2,I9N-S198
760,2,7.9184,2,34.974,2,20.3,2,0.226,1,0.0044,2,I9N-S198
762,2,7.9088,2,34.9735,2,20.4,2,0.223,1,0.0044,2,I9N-S198
764,2,7.8947,2,34.9731,2,20.5,2,0.229,1,0.0044,2,I9N-S198
766,2,7.8799,2,34.9729,2,20.6,2,0.228,1,0.0044,2,I9N-S198
768,2,7.8643,2,34.9722,2,20.7,2,0.229,1,0.0044,2,I9N-S198
770,2,7.8519,2,34.9717,2,20.8,2,0.23,1,0.0044,2,I9N-S198
772,2,7.8411,2,34.9713,2,21,2,0.226,1,0.0044,2,I9N-S198
774,2,7.8318,2,34.9711,2,21.1,2,0.227,1,0.0044,2,I9N-S198
776,2,7.8208,2,34.9709,2,21.2,2,0.229,1,0.0044,2,I9N-S198
778,2,7.8086,2,34.9705,2,21.3,2,0.224,1,0.0044,2,I9N-S198
780,2,7.7896,2,34.97,2,21.5,2,0.23,1,0.0044,2,I9N-S198
782,2,7.7774,2,34.9694,2,21.6,2,0.23,1,0.0044,2,I9N-S198
784,2,7.762,2,34.9688,2,21.8,2,0.229,1,0.0044,2,I9N-S198
786,2,7.7496,2,34.9683,2,21.9,2,0.227,1,0.0044,2,I9N-S198
788,2,7.7283,2,34.9679,2,22.1,2,0.23,1,0.0044,2,I9N-S198
790,2,7.7179,2,34.9676,2,22.4,2,0.227,1,0.0044,2,I9N-S198
792,2,7.7089,2,34.9678,2,22.5,2,0.226,1,0.0044,2,I9N-S198
794,2,7.6968,2,34.9673,2,22.6,2,0.236,1,0.0044,2,I9N-S198
796,2,7.6837,2,34.9672,2,22.8,2,0.231,1,0.004,2,I9N-S198
798,2,7.6691,2,34.9667,2,23,2,0.223,1,0.0036,2,I9N-S198
800,2,7.6544,2,34.9662,2,23,2,0.225,1,0.0032,2,I9N-S198
802,2,7.6412,2,34.9658,2,23.1,2,0.229,1,0.0032,2,I9N-S198
804,2,7.6296,2,34.9653,2,23.2,2,0.235,1,0.0032,2,I9N-S198
806,2,7.6167,2,34.965,2,23.5,2,0.228,1,0.0032,2,I9N-S198
808,2,7.6109,2,34.9648,2,23.5,2,0.227,1,0.0032,2,I9N-S198
810,2,7.6045,2,34.9646,2,23.7,2,0.23,1,0.0032,2,I9N-S198
812,2,7.5949,2,34.9643,2,23.8,2,0.226,1,0.0032,2,I9N-S198
814,2,7.5859,2,34.9641,2,23.9,2,0.233,1,0.0032,2,I9N-S198
816,2,7.576,2,34.9638,2,23.9,2,0.232,1,0.0032,2,I9N-S198
818,2,7.5661,2,34.9634,2,24,2,0.234,1,0.0032,2,I9N-S198
820,2,7.56,2,34.9632,2,24.1,2,0.229,1,0.0032,2,I9N-S198
822,2,7.5484,2,34.963,2,24.2,2,0.224,1,0.0032,2,I9N-S198
824,2,7.5245,2,34.9623,2,24.3,2,0.226,1,0.0032,2,I9N-S198
826,2,7.5101,2,34.9618,2,24.5,2,0.227,1,0.0032,2,I9N-S198
828,2,7.4935,2,34.9613,2,24.7,2,0.232,1,0.0028,2,I9N-S198
830,2,7.4794,2,34.9607,2,24.9,2,0.228,1,0.0028,2,I9N-S198
832,2,7.4666,2,34.9603,2,25.2,2,0.232,1,0.0028,2,I9N-S198
834,2,7.4487,2,34.9595,2,25.3,2,0.232,1,0.0028,2,I9N-S198
836,2,7.4382,2,34.9591,2,25.5,2,0.232,1,0.0028,2,I9N-S198
838,2,7.4327,2,34.9589,2,25.6,2,0.234,1,0.0028,2,I9N-S198
840,2,7.4262,2,34.9589,2,25.8,2,0.231,1,0.0028,2,I9N-S198
842,2,7.4151,2,34.9585,2,25.8,2,0.231,1,0.0032,2,I9N-S198
844,2,7.4072,2,34.9583,2,26,2,0.23,1,0.0032,2,I9N-S198
846,2,7.3992,2,34.9579,2,26,2,0.23,1,0.0032,2,I9N-S198
848,2,7.3916,2,34.9575,2,26.2,2,0.23,1,0.0032,2,I9N-S198
850,2,7.3757,2,34.957,2,26.2,2,0.228,1,0.0028,2,I9N-S198
852,2,7.3606,2,34.9565,2,26.4,2,0.228,1,0.0028,2,I9N-S198
854,2,7.3492,2,34.9562,2,26.7,2,0.227,1,0.0028,2,I9N-S198
856,2,7.3333,2,34.9557,2,26.7,2,0.229,1,0.0028,2,I9N-S198
858,2,7.315,2,34.9548,2,26.8,2,0.229,1,0.0024,2,I9N-S198
860,2,7.3051,2,34.9545,2,26.9,2,0.234,1,0.0024,2,I9N-S198
862,2,7.2928,2,34.9542,2,27.1,2,0.231,1,0.0024,2,I9N-S198
864,2,7.2759,2,34.9536,2,27.3,2,0.23,1,0.0024,2,I9N-S198
866,2,7.2655,2,34.953,2,27.4,2,0.23,1,0.0024,2,I9N-S198
868,2,7.2529,2,34.9526,2,27.6,2,0.233,1,0.0028,2,I9N-S198
870,2,7.2446,2,34.9523,2,27.9,2,0.227,1,0.0028,2,I9N-S198
872,2,7.2373,2,34.952,2,28.3,2,0.227,1,0.0028,2,I9N-S198
874,2,7.2265,2,34.9519,2,28.6,2,0.231,1,0.0032,2,I9N-S198
876,2,7.2116,2,34.9512,2,28.9,2,0.23,1,0.0032,2,I9N-S198
878,2,7.2028,2,34.9511,2,29.1,2,0.227,1,0.0032,2,I9N-S198
880,2,7.1886,2,34.9505,2,29.4,2,0.227,1,0.0032,2,I9N-S198
882,2,7.1797,2,34.9499,2,29.6,2,0.235,1,0.0032,2,I9N-S198
884,2,7.1685,2,34.9495,2,29.9,2,0.232,1,0.0032,2,I9N-S198
886,2,7.1512,2,34.9491,2,30.1,2,0.234,1,0.0032,2,I9N-S198
888,2,7.1397,2,34.9487,2,30.3,2,0.233,1,0.0036,2,I9N-S198
890,2,7.1297,2,34.9485,2,30.4,2,0.233,1,0.0036,2,I9N-S198
892,2,7.1181,2,34.9482,2,30.5,2,0.232,1,0.0036,2,I9N-S198
894,2,7.1019,2,34.9476,2,30.7,2,0.23,1,0.0036,2,I9N-S198
896,2,7.088,2,34.9471,2,30.7,2,0.23,1,0.0036,2,I9N-S198
898,2,7.0712,2,34.9466,2,31,2,0.229,1,0.004,2,I9N-S198
900,2,7.0551,2,34.946,2,31,2,0.235,1,0.0044,2,I9N-S198
902,2,7.039,2,34.9453,2,31.2,2,0.234,1,0.0044,2,I9N-S198
904,2,7.0261,2,34.9449,2,31.4,2,0.231,1,0.0044,2,I9N-S198
906,2,7.0112,2,34.9446,2,31.6,2,0.231,1,0.0044,2,I9N-S198
908,2,6.9954,2,34.9439,2,31.8,2,0.233,1,0.004,2,I9N-S198
910,2,6.9821,2,34.9434,2,32,2,0.233,1,0.0036,2,I9N-S198
912,2,6.9674,2,34.943,2,32.2,2,0.232,1,0.0032,2,I9N-S198
914,2,6.9596,2,34.9424,2,32.5,2,0.235,1,0.0036,2,I9N-S198
916,2,6.9546,2,34.9424,2,32.6,2,0.23,1,0.004,2,I9N-S198
918,2,6.9442,2,34.9422,2,32.8,2,0.232,1,0.0044,2,I9N-S198
920,2,6.9315,2,34.9418,2,32.9,2,0.234,1,0.004,2,I9N-S198
922,2,6.9202,2,34.9413,2,33.1,2,0.234,1,0.0036,2,I9N-S198
924,2,6.9103,2,34.9408,2,33.3,2,0.236,1,0.0032,2,I9N-S198
926,2,6.9064,2,34.9407,2,33.5,2,0.23,1,0.0032,2,I9N-S198
928,2,6.8943,2,34.9405,2,33.7,2,0.231,1,0.0032,2,I9N-S198
930,2,6.8789,2,34.94,2,33.9,2,0.234,1,0.0032,2,I9N-S198
932,2,6.8619,2,34.9393,2,34.2,2,0.228,1,0.0032,2,I9N-S198
934,2,6.8557,2,34.939,2,34.4,2,0.234,1,0.0032,2,I9N-S198
936,2,6.8509,2,34.9388,2,34.6,2,0.234,1,0.0032,2,I9N-S198
938,2,6.8419,2,34.9386,2,34.7,2,0.231,1,0.0032,2,I9N-S198
940,2,6.8274,2,34.9377,2,34.9,2,0.233,1,0.0032,2,I9N-S198
942,2,6.8239,2,34.9375,2,35,2,0.237,1,0.0032,2,I9N-S198
944,2,6.8187,2,34.9376,2,35.2,2,0.238,1,0.0032,2,I9N-S198
946,2,6.8102,2,34.9373,2,35.4,2,0.228,1,0.0032,2,I9N-S198
948,2,6.8004,2,34.9372,2,35.5,2,0.234,1,0.0032,2,I9N-S198
950,2,6.7927,2,34.9366,2,35.5,2,0.228,1,0.0032,2,I9N-S198
952,2,6.7866,2,34.9364,2,35.6,2,0.232,1,0.0032,2,I9N-S198
954,2,6.7772,2,34.936,2,35.7,2,0.236,1,0.0032,2,I9N-S198
956,2,6.7645,2,34.9356,2,35.9,2,0.231,1,0.0032,2,I9N-S198
958,2,6.7473,2,34.935,2,36.1,2,0.227,1,0.0032,2,I9N-S198
960,2,6.729,2,34.9343,2,36.3,2,0.23,1,0.0032,2,I9N-S198
962,2,6.7203,2,34.9337,2,36.4,2,0.229,1,0.0032,2,I9N-S198
964,2,6.7039,2,34.9333,2,36.7,2,0.229,1,0.0032,2,I9N-S198
966,2,6.6885,2,34.9328,2,36.9,2,0.232,1,0.0032,2,I9N-S198
968,2,6.6786,2,34.9324,2,37.1,2,0.231,1,0.0032,2,I9N-S198
970,2,6.6626,2,34.9316,2,37.3,2,0.229,1,0.0036,2,I9N-S198
972,2,6.6492,2,34.9313,2,37.4,2,0.229,1,0.004,2,I9N-S198
974,2,6.636,2,34.9308,2,37.7,2,0.228,1,0.0036,2,I9N-S198
976,2,6.6251,2,34.9304,2,38.1,2,0.227,1,0.0032,2,I9N-S198
978,2,6.6098,2,34.9301,2,38.3,2,0.232,1,0.0036,2,I9N-S198
980,2,6.5952,2,34.9296,2,38.4,2,0.237,1,0.0036,2,I9N-S198
982,2,6.5874,2,34.9293,2,38.6,2,0.239,1,0.0036,2,I9N-S198
984,2,6.575,2,34.9289,2,38.7,2,0.229,1,0.0032,2,I9N-S198
986,2,6.5641,2,34.9282,2,38.9,2,0.236,1,0.0032,2,I9N-S198
988,2,6.5569,2,34.9281,2,39,2,0.234,1,0.0032,2,I9N-S198
990,2,6.5482,2,34.9277,2,39.1,2,0.235,1,0.0032,2,I9N-S198
992,2,6.543,2,34.9274,2,39.3,2,0.233,1,0.0032,2,I9N-S198
994,2,6.5395,2,34.9273,2,39.5,2,0.234,1,0.0032,2,I9N-S198
996,2,6.5364,2,34.9274,2,39.7,2,0.233,1,0.0032,2,I9N-S198
998,2,6.5327,2,34.9274,2,39.8,2,0.24,1,0.0032,2,I9N-S198
1000,2,6.5285,2,34.9271,2,39.8,2,0.231,1,0.0032,2,I9N-S198
1002,2,6.5237,2,34.927,2,39.9,2,0.233,1,0.0032,2,I9N-S198
1004,2,6.5186,2,34.9271,2,40,2,0.238,1,0.0036,2,I9N-S198
1006,2,6.5127,2,34.927,2,40,2,0.235,1,0.0036,2,I9N-S198
1008,2,6.5048,2,34.9266,2,40.1,2,0.229,1,0.0036,2,I9N-S198
1010,2,6.4978,2,34.9262,2,40.2,2,0.227,1,0.0032,2,I9N-S198
1012,2,6.488,2,34.9258,2,40.3,2,0.233,1,0.0032,2,I9N-S198
1014,2,6.4816,2,34.9256,2,40.4,2,0.229,1,-999,9,I9N-S198
1016,2,6.48,2,34.9256,2,40.5,2,0.227,1,0.0032,2,I9N-S198
1018,2,6.4718,2,34.9254,2,40.7,2,0.23,1,0.0032,2,I9N-S198
1020,2,6.4581,2,34.9247,2,40.7,2,0.235,1,0.0032,2,I9N-S198
1022,2,6.4473,2,34.9243,2,40.9,2,0.237,1,0.0032,2,I9N-S198
1024,2,6.4342,2,34.9237,2,40.9,2,0.232,1,0.0032,2,I9N-S198
1026,2,6.4217,2,34.9234,2,41.1,2,0.23,1,0.0032,2,I9N-S198
1028,2,6.415,2,34.923,2,41.3,2,0.232,1,0.0032,2,I9N-S198
1030,2,6.4056,2,34.9228,2,41.4,2,0.233,1,0.0032,2,I9N-S198
1032,2,6.3992,2,34.9224,2,41.6,2,0.229,1,0.0032,2,I9N-S198
1034,2,6.3948,2,34.9222,2,41.8,2,0.232,1,0.0032,2,I9N-S198
1036,2,6.3881,2,34.9221,2,41.9,2,0.233,1,0.0032,2,I9N-S198
1038,2,6.3782,2,34.922,2,42,2,0.231,1,0.0036,2,I9N-S198
1040,2,6.3638,2,34.9212,2,42,2,0.239,1,0.0036,2,I9N-S198
1042,2,6.3557,2,34.9208,2,42.2,2,0.23,1,0.0036,2,I9N-S198
1044,2,6.3487,2,34.9207,2,42.4,2,0.235,1,0.0032,2,I9N-S198
1046,2,6.3464,2,34.9204,2,42.5,2,0.233,1,0.0032,2,I9N-S198
1048,2,6.3444,2,34.9205,2,42.7,2,0.235,1,0.0032,2,I9N-S198
1050,2,6.338,2,34.9202,2,42.7,2,0.234,1,0.0032,2,I9N-S198
1052,2,6.3231,2,34.9199,2,42.8,2,0.234,1,0.0032,2,I9N-S198
1054,2,6.3142,2,34.9195,2,42.9,2,0.234,1,0.0032,2,I9N-S198
1056,2,6.3012,2,34.9189,2,43.2,2,0.238,1,0.0032,2,I9N-S198
1058,2,6.2924,2,34.9184,2,43.2,2,0.233,1,0.0032,2,I9N-S198
1060,2,6.2823,2,34.918,2,43.3,2,0.231,1,0.0032,2,I9N-S198
1062,2,6.2723,2,34.9175,2,43.6,2,0.229,1,0.0032,2,I9N-S198
1064,2,6.2662,2,34.9173,2,43.6,2,0.241,1,0.0032,2,I9N-S198
1066,2,6.2572,2,34.9173,2,43.8,2,0.235,1,0.0032,2,I9N-S198
1068,2,6.242,2,34.9164,2,44.1,2,0.237,1,0.0032,2,I9N-S198
1070,2,6.2364,2,34.9161,2,44.2,2,0.231,1,0.0032,2,I9N-S198
1072,2,6.2321,2,34.9161,2,44.4,2,0.228,1,0.0032,2,I9N-S198
1074,2,6.2254,2,34.9159,2,44.5,2,0.237,1,0.0032,2,I9N-S198
1076,2,6.2138,2,34.9157,2,44.6,2,0.231,1,0.0032,2,I9N-S198
1078,2,6.2033,2,34.915,2,44.7,2,0.238,1,0.0032,2,I9N-S198
1080,2,6.1944,2,34.9147,2,44.9,2,0.23,1,0.0032,2,I9N-S198
1082,2,6.1866,2,34.9143,2,45,2,0.235,1,0.0032,2,I9N-S198
1084,2,6.1784,2,34.9142,2,45.2,2,0.235,1,0.0032,2,I9N-S198
1086,2,6.1678,2,34.9136,2,45.3,2,0.232,1,0.0032,2,I9N-S198
1088,2,6.1617,2,34.9132,2,45.5,2,0.232,1,0.0032,2,I9N-S198
1090,2,6.1513,2,34.9131,2,45.6,2,0.233,1,0.0032,2,I9N-S198
1092,2,6.1397,2,34.9126,2,45.7,2,0.231,1,0.0032,2,I9N-S198
1094,2,6.1311,2,34.9123,2,45.9,2,0.231,1,0.0032,2,I9N-S198
1096,2,6.1214,2,34.9119,2,46,2,0.232,1,0.0032,2,I9N-S198
1098,2,6.1162,2,34.9117,2,46.1,2,0.233,1,0.0032,2,I9N-S198
1100,2,6.1076,2,34.9114,2,46.2,2,0.24,1,0.0032,2,I9N-S198
1102,2,6.1024,2,34.9111,2,46.3,2,0.228,1,0.0032,2,I9N-S198
1104,2,6.0949,2,34.9109,2,46.4,2,0.23,1,0.0032,2,I9N-S198
1106,2,6.079,2,34.9104,2,46.6,2,0.234,1,0.0032,2,I9N-S198
1108,2,6.0709,2,34.91,2,46.6,2,0.237,1,0.0032,2,I9N-S198
1110,2,6.0642,2,34.9097,2,46.7,2,0.237,1,0.0032,2,I9N-S198
1112,2,6.0493,2,34.9093,2,46.9,2,0.232,1,0.0032,2,I9N-S198
1114,2,6.0443,2,34.909,2,47,2,0.238,1,0.0032,2,I9N-S198
1116,2,6.0339,2,34.9086,2,47.1,2,0.233,1,0.0032,2,I9N-S198
1118,2,6.0279,2,34.9084,2,47.3,2,0.233,1,0.0032,2,I9N-S198
1120,2,6.0223,2,34.9081,2,47.5,2,0.236,1,0.0032,2,I9N-S198
1122,2,6.0116,2,34.9079,2,47.7,2,0.233,1,0.0032,2,I9N-S198
1124,2,6.0056,2,34.9075,2,47.9,2,0.235,1,0.0032,2,I9N-S198
1126,2,5.998,2,34.9073,2,48.1,2,0.231,1,0.0028,2,I9N-S198
1128,2,5.9848,2,34.9069,2,48.2,2,0.231,1,0.0028,2,I9N-S198
1130,2,5.9784,2,34.9066,2,48.2,2,0.232,1,0.0028,2,I9N-S198
1132,2,5.9714,2,34.9064,2,48.2,2,0.232,1,0.0028,2,I9N-S198
1134,2,5.9598,2,34.9059,2,48.4,2,0.234,1,0.0028,2,I9N-S198
1136,2,5.9533,2,34.9056,2,48.5,2,0.23,1,0.0032,2,I9N-S198
1138,2,5.9462,2,34.9055,2,48.7,2,0.235,1,0.0032,2,I9N-S198
1140,2,5.9365,2,34.9051,2,48.8,2,0.232,1,0.0032,2,I9N-S198
1142,2,5.9259,2,34.9047,2,48.9,2,0.234,1,0.0032,2,I9N-S198
1144,2,5.9189,2,34.9042,2,49,2,0.228,1,0.0032,2,I9N-S198
1146,2,5.9112,2,34.9039,2,49.2,2,0.231,1,0.0028,2,I9N-S198
1148,2,5.904,2,34.9036,2,49.3,2,0.233,1,0.0024,2,I9N-S198
1150,2,5.8968,2,34.9035,2,49.5,2,0.234,1,0.0024,2,I9N-S198
1152,2,5.8914,2,34.9034,2,49.7,2,0.235,1,0.0028,2,I9N-S198
1154,2,5.8812,2,34.903,2,49.8,2,0.239,1,0.0024,2,I9N-S198
1156,2,5.8713,2,34.9026,2,49.9,2,0.233,1,0.0024,2,I9N-S198
1158,2,5.8656,2,34.9023,2,50.2,2,0.233,1,0.0024,2,I9N-S198
1160,2,5.8597,2,34.9021,2,50.5,2,0.237,1,0.0024,2,I9N-S198
1162,2,5.8562,2,34.902,2,50.5,2,0.233,1,0.0024,2,I9N-S198
1164,2,5.8522,2,34.9021,2,50.7,2,0.234,1,0.0024,2,I9N-S198
1166,2,5.8448,2,34.9016,2,50.8,2,0.232,1,0.0024,2,I9N-S198
1168,2,5.8358,2,34.9011,2,51,2,0.23,1,0.0024,2,I9N-S198
1170,2,5.8285,2,34.9011,2,51,2,0.233,1,0.0024,2,I9N-S198
1172,2,5.8211,2,34.9007,2,51.2,2,0.231,1,0.0024,2,I9N-S198
1174,2,5.8172,2,34.9006,2,51.2,2,0.23,1,0.0024,2,I9N-S198
1176,2,5.8096,2,34.9002,2,51.3,2,0.239,1,0.0024,2,I9N-S198
