EXPOCODE,STNNBR,CASTNO,SAMPNO,DATE,time2,latitude,longitude,CTDPRS,CTDPRS_FLAG_W,TEMPERATURE,TEMPERATURE_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Mn,Mn_FLAG_W,Fe,Fe_FLAG_W,Co,Co_FLAG_W,Ni,Ni_FLAG_W,Cu,Cu_FLAG_W,Zn,Zn_FLAG_W,Cd,Cd_FLAG_W,Pb,Pb_FLAG_W,time
P16N_3250TT191,32,1,11,20060226,533,10.0002,-151.94,41.4,2,26.2071,2,34.5373,2,202.9,2,0.15,2,0.28,2,0.01,2,0.01,2,0.966,2,0.179,2,0.003,2,2.155,2,0.633,3,0.413,2,0.008,3,0.024,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,10,20060226,533,10.0002,-151.94,67.9,2,18.9472,2,34.4967,2,203.1,2,0.48,2,2.69,2,2.9,2,0.11,2,1.162,2,0.307,2,0.029,2,2.682,2,0.863,3,0.518,2,0.017,3,0.039,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,9,20060226,533,10.0002,-151.94,87.5,2,15.2718,2,34.3468,2,196.2,2,0.91,2,6.4,2,9.66,2,0.33,2,0.786,2,0.301,2,0.064,2,2.857,2,0.917,3,0.277,2,0.084,3,0.049,4,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,8,20060226,533,10.0002,-151.94,107.3,2,12.9248,2,34.6261,2,121.9,2,2.13,2,19.94,2,28.23,2,0.03,2,0.953,2,0.24,2,0.128,2,4.026,2,1.332,3,0.734,2,0.453,3,0.066,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,7,20060226,533,10.0002,-151.94,139.9,2,11.891,2,34.7016,2,17.5,2,2.32,2,24.9,2,31.91,2,0.01,2,0.691,2,0.314,2,0.103,2,4.308,2,1.313,3,0.806,2,0.525,3,0.036,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,6,20060226,533,10.0002,-151.94,159,2,11.4585,2,34.7131,2,10.4,2,2.37,2,26.74,2,33.49,2,0.01,2,0.515,2,0.366,2,0.099,2,4.598,2,1.404,3,0.823,2,0.63,3,0.038,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,5,20060226,533,10.0002,-151.94,254.8,2,10.5624,2,34.7089,2,20.4,2,2.32,2,28.87,2,33.58,2,0.01,2,0.334,2,0.993,2,0.088,2,4.764,2,1.384,3,1.088,2,0.638,3,0.029,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,4,20060226,533,10.0002,-151.94,408.9,2,9.3462,2,34.6512,2,25.5,2,2.64,2,37.14,2,35.66,2,0.01,2,0.583,2,0.824,2,0.079,2,5.255,2,1.425,3,1.684,2,0.717,3,0.026,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,3,20060226,533,10.0002,-151.94,504.8,2,8.3341,2,34.595,2,21.4,2,2.82,2,45.75,2,36.63,2,0.01,2,0.581,2,0.796,2,0.068,2,5.609,2,1.622,3,2.085,2,0.805,3,0.024,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,2,20060226,533,10.0002,-151.94,756.4,2,5.8586,2,34.5286,2,24.9,2,3.01,2,70.8,2,41.54,2,0.01,2,0.274,2,0.995,2,0.055,2,6.801,2,2.008,3,3.444,2,0.816,3,0.018,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,32,1,1,20060226,533,10.0002,-151.94,962.2,2,4.7577,2,34.5486,2,38.9,2,3.03,2,87.62,2,42.45,2,0.01,2,0.282,2,0.853,2,0.087,2,7.278,2,2.156,3,4.198,2,0.915,3,0.015,2,2006-02-26T05:33:00.00Z
P16N_3250TT191,34,3,12,20060227,419,12.0035,-151.991,22.7,2,26.4128,2,34.6008,2,205.7,2,0.16,2,0.11,2,0,2,0,2,1.158,2,0.188,2,0.008,2,2.264,2,0.595,2,0.432,2,0.001,2,0.018,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,11,20060227,419,12.0035,-151.991,36.8,2,26.3689,2,34.6684,2,205.8,2,0.17,2,0.03,2,0,2,0,2,1.061,2,0.254,2,0.007,2,2.254,2,0.567,2,0.167,2,0.003,2,0.016,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,10,20060227,419,12.0035,-151.991,64.3,2,26.1444,2,34.6571,2,205.4,2,0.17,2,0.02,2,0.01,2,0.01,2,1.164,2,0.327,2,0.009,2,2.282,2,0.571,2,0.353,2,0.003,2,0.017,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,9,20060227,419,12.0035,-151.991,76.8,2,23.8986,2,34.5463,2,205.8,2,0.25,2,0.68,2,0.42,2,0.03,2,1.323,2,0.509,2,0.02,2,2.432,2,0.679,2,0.588,2,0.005,2,0.028,4,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,8,20060227,419,12.0035,-151.991,101.9,2,16.8585,2,34.3986,2,195.2,2,0.81,2,5.45,2,8.32,2,0.21,2,1.26,2,0.372,2,0.05,2,3.02,2,0.928,2,0.586,2,0.058,2,0.055,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,7,20060227,419,12.0035,-151.991,128,2,13.8433,2,34.3784,2,145.6,2,1.23,2,9.83,2,14.78,2,0.48,2,0.862,2,0.535,2,0.073,2,3.453,2,1.074,2,0.686,2,0.206,2,0.04,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,6,20060227,419,12.0035,-151.991,153.3,2,12.042,2,34.44,2,46.6,2,2.08,2,21.21,2,26.91,2,0.27,2,0.985,2,0.48,2,0.102,2,4.332,2,1.276,2,0.618,2,0.56,2,0.04,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,5,20060227,419,12.0035,-151.991,202.8,2,11.1209,2,34.6533,2,25.7,2,2.37,2,28.03,2,32.78,2,0.01,2,0.602,2,0.437,2,0.092,2,5.16,2,1.411,2,1,2,0.693,2,0.027,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,4,20060227,419,12.0035,-151.991,252.8,2,10.5617,2,34.6857,2,11.2,2,2.35,2,29.72,2,34.03,2,0.01,2,0.515,2,0.582,2,0.084,2,5.537,2,1.324,2,1.072,2,0.688,2,0.022,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,3,20060227,419,12.0035,-151.991,506.2,2,8.1045,2,34.5619,2,9.3,2,2.71,2,46.59,2,37.32,2,0.01,2,0.651,2,0.717,2,0.07,2,6.467,2,1.596,2,2.448,2,0.878,2,0.018,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,2,20060227,419,12.0035,-151.991,706.9,2,6.3202,2,34.5197,2,22.1,2,2.89,2,65.18,2,40.42,2,0.01,2,0.431,2,1.144,2,0.055,2,7.394,2,1.876,2,3.547,2,0.934,2,0.012,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,34,3,1,20060227,419,12.0035,-151.991,1009.7,2,4.6052,2,34.5386,2,31,2,2.98,2,92.37,2,42.33,2,0,2,0.315,2,1.007,2,0.05,2,8.475,2,2.236,2,4.895,2,0.987,2,0.008,2,2006-02-27T04:19:00.00Z
P16N_3250TT191,36,1,12,20060227,1952,13.9988,-152.002,20.8,2,25.905,2,34.3617,2,206.4,2,0.13,2,0.04,2,0.01,2,0.01,2,0.811,2,0.272,2,0.043,2,2.168,2,0.697,3,0.332,2,0.014,3,0.027,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,11,20060227,1952,13.9988,-152.002,42,2,25.9004,2,34.365,2,206.1,2,0.13,2,0.07,2,0,2,0.01,2,0.936,2,-999,9,0.002,2,2.3,2,0.714,3,0.501,2,0.009,3,0.026,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,10,20060227,1952,13.9988,-152.002,67.2,2,25.8442,2,34.4287,2,244.4,2,0.13,2,0.01,2,0,2,0,2,0.914,2,0.141,2,0.006,2,2.14,2,0.628,3,0.456,2,0.009,3,0.028,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,9,20060227,1952,13.9988,-152.002,86.8,2,24.1595,2,34.4513,2,240.9,2,0.14,2,0.1,2,0,2,0.01,2,0.983,2,-999,9,0.01,2,2.346,2,0.739,3,0.935,2,0.011,3,0.036,4,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,8,20060227,1952,13.9988,-152.002,109,2,20.3843,2,34.568,2,224.3,2,0.27,2,1.2,2,0.38,2,0.02,2,1.132,2,-999,9,0.029,2,2.648,2,0.788,3,0.397,2,0.017,3,0.053,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,7,20060227,1952,13.9988,-152.002,138.2,2,16.2093,2,34.3885,2,209.1,2,0.83,2,5.79,2,9.82,2,0.1,2,0.654,2,-999,9,0.044,2,2.884,2,1.057,3,0.66,2,0.109,3,0.05,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,6,20060227,1952,13.9988,-152.002,175.9,2,12.2249,2,34.1428,2,201.6,2,1.22,2,12.3,2,16.03,2,0.02,2,0.33,2,-999,9,0.053,2,3.516,2,1.251,3,0.625,2,0.264,3,0.062,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,5,20060227,1952,13.9988,-152.002,227.6,2,10.0324,2,34.3468,2,192.9,2,2.08,2,28.51,2,27.15,2,0.01,2,0.293,2,0.792,2,0.069,2,4.355,2,1.525,3,1.308,2,0.61,3,0.046,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,4,20060227,1952,13.9988,-152.002,278.9,2,9.6163,2,34.464,2,87.5,2,2.38,2,34.07,2,31.56,2,0.01,2,0.316,2,-999,9,0.069,2,4.931,2,1.565,3,1.559,2,0.679,3,0.04,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,3,20060227,1952,13.9988,-152.002,556.8,2,6.9809,2,34.5198,2,32.9,2,2.86,2,58.58,2,39.13,2,0.01,2,0.355,2,-999,9,0.046,2,6.327,2,1.705,3,2.473,2,0.863,3,0.023,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,2,20060227,1952,13.9988,-152.002,757.4,2,5.5476,2,34.5176,2,25.3,2,2.99,2,77.13,2,42.1,2,0.01,2,0.298,2,-999,9,0.043,2,6.952,2,2.051,3,3.614,2,0.868,3,0.018,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,36,1,1,20060227,1952,13.9988,-152.002,959.3,2,4.5345,2,34.5347,2,44.8,2,2.99,2,93.44,2,42.22,2,0.01,2,0.235,2,-999,9,0.039,2,7.451,2,2.627,3,4.823,2,0.875,3,0.015,2,2006-02-27T19:52:00.00Z
P16N_3250TT191,40,2,10,20060301,1930,18,-152,24.4,2,23.7481,2,34.5319,2,-999,2,0.09,2,0.29,2,0.02,2,0.01,2,0.927,2,0.542,2,0.004,2,2.379,2,0.734,2,1.294,2,0.009,2,0.031,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,9,20060301,1930,18,-152,47.1,2,23.7192,2,34.6042,2,212.9,2,0.09,2,0.32,2,0,2,0.01,2,1.262,2,0.526,2,0.005,2,2.34,2,0.71,2,0.467,2,0.007,2,0.038,4,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,8,20060301,1930,18,-152,67,2,23.7805,2,34.7941,2,212.8,2,0.08,2,0.42,2,0.02,2,0,2,1.147,2,0.56,2,0.005,2,2.376,2,0.723,2,0.778,2,0.007,2,0.071,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,7,20060301,1930,18,-152,90.6,2,23.6675,2,34.9028,2,212.1,2,0.05,2,0.34,2,0.03,2,0,2,1.096,2,-999,9,0.006,2,2.34,2,0.737,2,0.8,2,0.008,2,0.035,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,6,20060301,1930,18,-152,114.1,2,23.5951,2,34.9536,2,207.4,2,0.05,2,0.36,2,0.05,2,0.01,2,1.054,2,0.681,2,0.005,2,2.326,2,0.692,2,0.312,2,BDL,6,0.048,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,5,20060301,1930,18,-152,143.6,2,21.4876,2,35.0373,2,192,2,0.07,2,0.62,2,0.07,2,0.07,2,1.202,2,0.867,2,0.014,2,2.431,2,0.735,2,0.483,2,0.003,2,0.041,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,4,20060301,1930,18,-152,179.1,2,19.2217,2,34.8762,2,206.7,2,0.17,2,1.42,2,1.89,2,0.02,2,0.674,2,0.664,2,0.016,2,2.438,2,0.736,2,0.324,2,0.016,2,0.051,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,3,20060301,1930,18,-152,221.2,2,14.9487,2,34.3944,2,24.9,2,0.41,2,4.15,2,5.5,2,0.01,2,0.368,2,0.667,2,0.026,2,2.765,2,0.901,2,0.388,2,0.057,2,0.064,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,2,20060301,1930,18,-152,275.2,2,14.9487,2,34.3731,2,26.6,2,0.84,2,11.46,2,12.46,2,0.01,2,0.182,2,1.008,2,0.047,2,3.472,2,1.469,2,0.717,2,0.238,2,0.071,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,40,2,1,20060301,1930,18,-152,550.2,2,6.3277,2,34.326,2,37.6,2,2.74,2,64.89,2,37.85,2,0.01,2,0.376,2,1.141,2,0.062,2,6.782,2,2.053,2,4.019,2,0.931,2,0.039,2,2006-03-01T19:30:00.00Z
P16N_3250TT191,45,2,12,20060312,2312,23.0007,-152,25.8,2,22.3346,2,35.199,2,-999,2,0.06,2,0.1,2,0,2,0.01,2,0.674,2,0.293,2,0.007,2,2.604,2,0.807,3,0.686,2,0.054,3,0.043,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,11,20060312,2312,23.0007,-152,42.5,2,22.0101,2,35.3256,2,217.2,2,0.03,2,0.2,2,0,2,0,2,0.691,2,0.279,2,0.008,2,2.343,2,0.785,3,0.523,2,0.044,3,0.047,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,10,20060312,2312,23.0007,-152,64.8,2,21.9823,2,35.325,2,216.9,2,0.03,2,0.2,2,0,2,0.01,2,0.624,2,0.362,2,0.012,2,2.473,2,0.749,3,0.425,2,0.055,3,0.045,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,9,20060312,2312,23.0007,-152,84.8,2,21.9751,2,35.324,2,217.4,2,0.02,2,0.1,2,0,2,0.01,2,0.691,2,0.278,2,0.007,2,2.477,2,0.777,3,0.506,2,0.049,3,0.049,4,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,8,20060312,2312,23.0007,-152,107.9,2,21.934,2,35.3146,2,209.8,2,0.03,2,0.1,2,0,2,0.01,2,0.559,2,0.334,2,0.01,2,2.445,2,0.757,3,0.533,2,0.058,3,0.059,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,7,20060312,2312,23.0007,-152,127.1,2,21.0824,2,35.2602,2,201,2,0.06,2,0.59,2,0.29,2,0.12,2,0.516,2,-999,9,0.017,2,2.391,2,0.87,3,0.579,2,0.057,3,0.057,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,6,20060312,2312,23.0007,-152,155.1,2,19.3868,2,34.9892,2,205.9,2,0.13,2,1.07,2,1.17,2,0.06,2,0.41,2,0.416,3,0.018,2,2.488,2,0.888,3,0.501,2,0.069,3,0.071,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,5,20060312,2312,23.0007,-152,204,2,16.4206,2,34.638,2,208.3,2,0.3,2,2.93,2,3.52,2,0.02,2,0.235,2,0.28,2,0.026,2,2.556,2,1.036,3,0.517,2,0.082,3,0.074,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,3,20060312,2312,23.0007,-152,507.3,2,7.5318,2,34.037,2,78.8,2,1.81,2,38,2,26.57,2,0.01,2,0.126,2,0.761,2,0.067,2,5.018,2,2.09,3,2.565,2,0.576,3,0.066,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,2,20060312,2312,23.0007,-152,710.5,2,4.7714,2,34.1823,2,19.7,2,2.87,2,83.82,2,40.64,2,0,2,0.278,2,0.71,2,0.069,2,6.969,2,2.726,3,4.41,2,0.869,3,0.052,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,45,2,1,20060312,2312,23.0007,-152,1011,2,3.9025,2,34.4653,2,31.9,2,3.01,2,111.44,2,42.29,2,0,2,0.179,2,1.198,2,0.051,2,8.265,2,2.804,3,5.087,2,0.914,3,0.025,2,2006-03-12T23:12:00.00Z
P16N_3250TT191,47,3,12,20060314,313,24.9995,-152,19.9,2,22.0173,2,35.2853,2,217.7,2,0.04,2,0,2,0,2,0,2,0.707,2,0.442,2,0.006,2,2.337,2,0.782,3,0.718,2,0.051,3,0.044,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,11,20060314,313,24.9995,-152,40.2,2,22.023,2,35.2847,2,217.6,2,0.04,2,0.1,2,0,2,0.01,2,0.64,2,0.374,2,0.008,2,3.394,2,0.821,3,0.514,2,0.06,3,0.042,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,10,20060314,313,24.9995,-152,65.5,2,22.0062,2,35.2831,2,217.2,2,0.04,2,0.1,2,0,2,0,2,0.613,2,0.479,2,0.009,2,2.383,2,0.707,3,0.817,2,0.058,3,0.045,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,9,20060314,313,24.9995,-152,86.4,2,22.0062,2,35.2848,2,217,2,0.04,2,0.1,2,0,2,0.01,2,0.588,2,0.387,2,0.007,2,2.456,2,0.802,3,0.436,2,0.059,3,0.052,4,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,8,20060314,313,24.9995,-152,106.4,2,21.9777,2,35.2906,2,209.9,2,0.06,2,0.2,2,0,2,0.01,2,0.713,2,0.688,2,0.009,2,2.417,2,0.807,3,0.843,2,0.051,3,0.07,3,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,7,20060314,313,24.9995,-152,138.8,2,21.4595,2,35.2311,2,211,2,0.08,2,0.39,2,0.39,2,0.07,2,0.539,2,0.495,2,0.011,2,2.431,2,0.857,3,0.6,2,0.06,3,0.051,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,6,20060314,313,24.9995,-152,177.4,2,19.2358,2,34.9562,2,202.5,2,0.18,2,1.46,2,1.86,2,0.03,2,0.311,2,0.516,2,0.017,2,2.747,2,0.845,3,0.427,2,0.064,3,0.072,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,5,20060314,313,24.9995,-152,228.7,2,16.8565,2,34.6948,2,209.3,2,0.28,2,2.83,2,3.32,2,0.02,2,0.211,2,0.643,2,0.026,2,2.594,2,1.064,3,0.648,2,0.084,3,0.073,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,3,20060314,313,24.9995,-152,553.6,2,7.0714,2,34.0345,2,210.4,2,-999,2,-999,2,-999,2,-999,2,0.153,2,1.249,2,0.065,2,6.179,2,2.493,3,2.782,2,0.667,3,0.063,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,2,20060314,313,24.9995,-152,756,2,4.6871,2,34.1755,2,37.3,2,2.94,2,91.24,2,41.42,2,0.01,2,0.254,2,0.988,2,0.053,2,7.073,2,3.201,3,5.032,2,0.899,3,0.049,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,47,3,1,20060314,313,24.9995,-152,957.4,2,4.1034,2,34.3907,2,31.6,2,3.04,2,108.22,2,42.78,2,0,2,0.202,2,1.093,2,0.045,2,7.982,2,3.2,3,5.498,2,0.925,3,0.032,2,2006-03-14T03:13:00.00Z
P16N_3250TT191,49,3,12,20060315,57,26.9997,-151.992,20.1,2,20.9356,2,35.341,2,222,2,0.02,2,0,2,0,2,0,2,1.362,2,0.337,2,0.008,2,2.244,2,0.535,2,0.239,2,BDL,6,0.043,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,11,20060315,57,26.9997,-151.992,36.3,2,20.9392,2,35.3409,2,222,2,0.02,2,0,2,0,2,0,2,1.338,2,0.684,2,0.007,2,2.253,2,0.554,2,0.529,2,BDL,6,0.043,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,10,20060315,57,26.9997,-151.992,60.4,2,20.9127,2,35.3382,2,221.8,2,0.02,2,0.1,2,0,2,0,2,1.545,2,0.37,2,0.009,2,2.282,2,0.568,2,0.721,2,0.003,2,0.044,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,8,20060315,57,26.9997,-151.992,101.3,2,20.6482,2,35.3324,2,223,2,0.02,2,0.2,2,0,2,0,2,1.508,2,0.228,2,0.008,2,2.253,2,0.574,2,0.438,2,BDL,6,0.06,3,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,7,20060315,57,26.9997,-151.992,126.2,2,20.5035,2,35.3143,2,222.2,2,0.02,2,0.29,2,0,2,0.01,2,1.374,2,0.24,2,0.008,2,2.234,2,0.586,2,0.639,2,0.001,2,0.05,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,6,20060315,57,26.9997,-151.992,153.2,2,19.9827,2,35.2327,2,220.3,2,0.03,2,0.49,2,0.1,2,0.03,2,0.948,2,0.448,2,0.01,2,2.267,2,0.61,2,0.481,2,0.001,2,0.058,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,5,20060315,57,26.9997,-151.992,202.9,2,16.121,2,34.5897,2,209.9,2,0.29,2,2.93,2,3.42,2,0.02,2,0.601,2,0.474,2,0.024,2,2.528,2,0.781,2,0.527,2,0.031,2,0.067,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,4,20060315,57,26.9997,-151.992,254.2,2,13.8557,2,34.3681,2,209.8,2,0.54,2,5.76,2,7.42,2,0.01,2,0.4,2,0.583,2,0.033,2,2.821,2,0.899,2,0.544,2,0.095,2,0.069,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,3,20060315,57,26.9997,-151.992,504.4,2,8.0436,2,34.0509,2,154.7,2,1.62,2,33.71,2,23.84,2,0,2,0.294,2,0.795,2,0.061,2,4.829,2,1.712,2,2.976,2,0.517,2,0.064,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,2,20060315,57,26.9997,-151.992,707.1,2,4.8427,2,34.0737,2,53.1,2,2.72,2,81.67,2,38.88,2,0,2,0.579,2,0.978,2,0.071,2,7.115,2,2.487,2,6.013,2,0.811,2,0.05,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,49,3,1,20060315,57,26.9997,-151.992,1008.6,2,3.7662,2,34.4002,2,27.3,2,3.03,2,115.94,2,42.78,2,0,2,0.558,2,1.254,2,0.05,2,8.753,2,2.62,2,6.427,2,0.895,2,0.026,2,2006-03-15T00:57:00.00Z
P16N_3250TT191,51,3,12,20060315,2346,28.9915,-151.998,21,2,19.9297,2,35.2698,2,226.2,2,0.02,2,0.53,2,0.06,2,0,2,1.056,2,0.234,2,0.009,2,2.239,2,0.559,2,0.314,2,BDL,6,0.051,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,11,20060315,2346,28.9915,-151.998,40.2,2,19.9067,2,35.2697,2,226.5,2,0.02,2,0.5,2,0.05,2,0,2,1.131,2,0.427,2,0.008,2,2.334,2,0.577,2,0.571,2,BDL,6,0.052,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,10,20060315,2346,28.9915,-151.998,66.5,2,19.9006,2,35.2688,2,225.8,2,0.02,2,0.62,2,0.04,2,0,2,1.176,2,0.215,2,0.007,2,2.415,2,0.588,2,0.91,2,BDL,6,0.052,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,8,20060315,2346,28.9915,-151.998,107.2,2,19.2723,2,35.1755,2,226.9,2,0.04,2,0.83,2,0.03,2,0.02,2,1.115,2,0.458,2,0.011,2,2.264,2,0.661,2,0.947,2,BDL,6,0.081,3,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,7,20060315,2346,28.9915,-151.998,137.9,2,19.0609,2,35.139,2,227.7,2,0.04,2,0.93,2,0.05,2,0.01,2,1.131,2,0.477,2,0.01,2,2.351,2,0.618,2,0.615,2,BDL,6,0.058,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,6,20060315,2346,28.9915,-151.998,179.3,2,16.7912,2,34.6576,2,228.3,2,0.18,2,2.24,2,1.47,2,0.06,2,0.739,2,0.292,2,0.02,2,2.432,2,0.78,2,0.526,2,0.016,2,0.075,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,5,20060315,2346,28.9915,-151.998,226.3,2,14.2173,2,34.3915,2,210.2,2,0.47,2,5.01,2,5.62,2,0.01,2,0.36,2,0.863,2,0.031,2,2.757,2,0.854,2,0.585,2,0.074,2,0.07,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,4,20060315,2346,28.9915,-151.998,278.5,2,12.2716,2,34.2382,2,217.5,2,0.68,2,8.35,2,9.05,2,0.01,2,0.246,2,0.606,2,0.038,2,3.042,2,0.977,2,0.744,2,0.159,2,0.072,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,3,20060315,2346,28.9915,-151.998,553.5,2,6.5185,2,33.9976,2,148.6,2,2.09,2,50.13,2,30.08,2,0,2,0.342,2,1.098,2,0.069,2,5.633,2,1.983,2,4.18,2,0.663,2,0.058,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,2,20060315,2346,28.9915,-151.998,757.3,2,4.4936,2,34.1586,2,49.8,2,2.94,2,94.31,2,41.39,2,0,2,0.678,2,1.072,2,0.064,2,7.595,2,2.484,2,6.54,2,0.87,2,0.044,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,51,3,1,20060315,2346,28.9915,-151.998,959.1,2,3.7933,2,34.3497,2,15.7,2,3.1,2,117.27,2,43.6,2,0,2,0.522,2,1.261,2,0.049,2,8.499,2,2.691,2,6.892,2,0.895,2,0.03,2,2006-03-15T23:46:00.00Z
P16N_3250TT191,53,2,12,20060316,2005,31,-152,28.6,2,17.4858,2,34.7783,2,237.5,2,0.05,2,1.75,2,0.01,2,0,2,0.563,2,-999,9,0.008,2,2.475,2,0.716,2,0.366,2,0.017,2,0.074,2,2006-03-16T20:05:00.00Z
P16N_3250TT191,53,2,11,20060316,2005,31,-152,51.5,2,17.0655,2,34.7112,2,241.9,2,0.05,2,2.04,2,0,2,0,2,0.611,2,-999,9,0.01,2,2.555,2,0.696,2,1.23,2,0.017,2,0.073,2,2006-03-16T20:05:00.00Z
P16N_3250TT191,53,2,10,20060316,2005,31,-152,69.7,2,16.9124,2,34.7005,2,241.1,2,0.06,2,2.15,2,0.01,2,0,2,0.549,2,-999,9,0.012,2,2.477,2,0.661,2,1.008,2,0.018,2,0.074,2,2006-03-16T20:05:00.00Z
P16N_3250TT191,53,2,8,20060316,2005,31,-152,112.8,2,14.1277,2,34.3706,2,223.3,2,0.3,2,3.85,2,3.23,2,0.09,2,0.568,2,-999,9,0.025,2,2.943,2,0.785,2,0.815,2,0.049,2,0.092,2,2006-03-16T20:05:00.00Z
P16N_3250TT191,53,2,7,20060316,2005,31,-152,129.6,2,13.4339,2,34.3414,2,222.5,2,0.46,2,5.33,2,5.96,2,0.02,2,0.582,2,-999,9,0.034,2,2.886,2,0.808,2,1.045,2,0.09,2,0.084,2,2006-03-16T20:05:00.00Z
