EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDRAW,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,HELIER,DELHE3,DELHE3_FLAG_W,DELHER,NEON,NEON_FLAG_W,NEONER,DELC14,DELC14_FLAG_W,C14ERR,DELC13,DELC13_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,THETA,SBE35,SBE35_FLAG_W
,,,,,,,,,,,METERS,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEG C,UMOL/KG,,UMOL/KG,,TU,,TU,NMOL/KG,,NMOL/KG,PERCNT,,PERCNT,NMOL/KG,,NMOL/KG,/MILLE,,/MILLE,/MILLE,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/M,,1/NM,,1/NM,,DEG C,ITS-90,
  33RR20070322,  I09N,   185,  2,     32,     37,2,20070423,1738, 11.2430,  87.6232, 3334, 137.9000,    137.9,  17.0047,  34.8763,2,  34.8760,2,     14.7,2,     13.4,2,    25.24,2,    27.42,2,     0.01,2,     2.05,2, -999.000,9, -999.000,9, -999.000,9,   2203.9,2,   2291.9,2,   7.5811,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  16.9820,  16.9995,2
  33RR20070322,  I09N,   185,  2,     31,     31,2,20070423,1738, 11.2430,  87.6232, 3334, 161.9000,    161.9,  15.0996,  34.9332,2,  34.9301,2,     10.7,2,     10.2,2,    29.34,2,    29.62,2,     0.01,2,     2.19,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  15.0750,  15.0934,2
  33RR20070322,  I09N,   185,  2,     30,     30,2,20070423,1738, 11.2430,  87.6232, 3334, 188.0000,    188.0,  13.8281,  34.9722,2,  34.9716,2,     10.7,2,     11.6,2,    31.48,2,    30.96,2,     0.01,2,     2.27,2, -999.000,9, -999.000,9, -999.000,9,   2240.0,2,   2305.1,2,   7.5070,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  13.8012,  13.8324,2
  33RR20070322,  I09N,   185,  2,     29,     29,2,20070423,1738, 11.2430,  87.6232, 3334, 238.4000,    238.4,  12.1772,  35.0210,2,  35.0230,2,     12.8,2,     12.8,2,    34.60,2,    32.68,2,     0.00,2,     2.35,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  12.1457,  12.1772,2
  33RR20070322,  I09N,   185,  2,     28,     28,2,20070423,1738, 11.2430,  87.6232, 3334, 287.8000,    287.8,  11.3888,  35.0338,2,  35.0316,2,     13.6,2,     14.9,2,    37.34,2,    33.71,2,     0.00,2,     2.39,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  11.3523,  11.3894,2
  33RR20070322,  I09N,   185,  2,     27,     27,2,20070423,1738, 11.2430,  87.6232, 3334, 338.3000,    338.3,  10.9291,  35.0332,2,  35.0334,2,     16.0,2,     14.8,2,    40.27,2,    34.33,2,     0.00,2,     2.44,2, -999.000,9, -999.000,9, -999.000,9,   2268.8,2,   2319.6,2,   7.4627,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.8873,  10.9182,2
  33RR20070322,  I09N,   185,  2,     26,     26,2,20070423,1738, 11.2430,  87.6232, 3334, 388.1000,    388.1,  10.5887,  35.0326,2,  35.0322,2,     16.4,2,     15.5,2,    42.41,2,    34.83,2,     0.00,2,     2.47,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.5416,  10.5777,2
  33RR20070322,  I09N,   185,  2,     25,     25,2,20070423,1738, 11.2430,  87.6232, 3334, 438.1000,    438.1,  10.2613,  35.0329,2,  35.0318,2,     17.6,2,     17.1,2,    44.76,2,    35.18,2,     0.00,2,     2.51,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,  10.2090,  10.2584,2
  33RR20070322,  I09N,   185,  2,     24,     24,2,20070423,1738, 11.2430,  87.6232, 3334, 488.1000,    488.1,   9.8949,  35.0222,2,  35.0226,2,     21.4,2,     20.8,2,    48.48,2,    35.35,2,     0.00,2,     2.54,2, -999.000,9, -999.000,9, -999.000,9,   2278.5,2,   2328.7,6,   7.4607,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   9.8378,   9.8891,2
  33RR20070322,  I09N,   185,  2,     23,     23,2,20070423,1738, 11.2430,  87.6232, 3334, 573.3000,    573.3,   9.2988,  35.0154,2,  35.0115,2,     20.5,2,     20.2,2,    54.36,2,    36.35,2,     0.00,2,     2.62,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   9.2339,   9.2976,2
  33RR20070322,  I09N,   185,  2,     22,     22,2,20070423,1738, 11.2430,  87.6232, 3334, 673.0000,    673.0,   8.6291,  34.9998,2,  34.9993,2,     23.1,2,     22.5,2,    61.41,2,    37.02,2,     0.00,2,     2.69,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   8.5558,   8.6335,2
  33RR20070322,  I09N,   185,  2,     21,     21,2,20070423,1738, 11.2430,  87.6232, 3334, 772.9000,    772.9,   8.0562,  34.9833,2,  34.9828,2,     26.4,2,     26.5,2,    68.09,2,    37.42,2,     0.00,2,     2.72,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   7.9748,   8.0617,2
  33RR20070322,  I09N,   185,  2,     20,     20,2,20070423,1738, 11.2430,  87.6232, 3334, 873.9000,    873.9,   7.4457,  34.9622,2,  34.9615,2,     31.8,2,     32.4,2,    74.97,2,    37.49,2,     0.00,2,     2.76,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   7.3570,   7.4388,2
  33RR20070322,  I09N,   185,  2,     19,     19,2,20070423,1738, 11.2430,  87.6232, 3334, 974.4000,    974.4,   6.8630,  34.9421,2,  34.9415,2,     39.1,2,     39.1,2,    81.66,2,    37.95,2,     0.00,2,     2.76,2, -999.000,9, -999.000,9, -999.000,9,   2311.9,2,   2359.9,6,   7.4497,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   6.7677,   6.8645,2
  33RR20070322,  I09N,   185,  2,     18,     18,2,20070423,1738, 11.2430,  87.6232, 3334,1073.9000,   1073.9,   6.3190,  34.9198,2,  34.9192,2,     47.0,2,     47.1,2,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   6.2176,   6.3219,2
  33RR20070322,  I09N,   185,  2,     17,     17,2,20070423,1738, 11.2430,  87.6232, 3334,1174.7000,   1174.7,   5.7756,  34.8978,2,  34.8980,2,     56.4,2,     57.8,2,  -999.00,5,  -999.00,5,  -999.00,5,  -999.00,5, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   5.6687,   5.7746,2
  33RR20070322,  I09N,   185,  2,     16,     16,2,20070423,1738, 11.2430,  87.6232, 3334,1275.0000,   1275.0,   5.3838,  34.8833,2,  34.8830,2,     64.7,2,     64.8,2,    97.67,2,    37.60,2,     0.00,2,     2.72,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   5.2706,   5.3837,2
  33RR20070322,  I09N,   185,  2,     15,     15,2,20070423,1738, 11.2430,  87.6232, 3334,1375.3000,   1375.3,   4.9910,  34.8685,2,  34.8691,2,     71.2,2,     70.8,2,   101.83,2,    37.52,2,     0.00,2,     2.72,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.8720,   4.9917,2
  33RR20070322,  I09N,   185,  2,     14,     14,2,20070423,1738, 11.2430,  87.6232, 3334,1476.3000,   1476.3,   4.6048,  34.8545,2,  34.8545,2,     76.6,2,     76.3,2,   106.00,2,    37.44,2,     0.00,2,     2.71,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.4803,   4.6044,2
  33RR20070322,  I09N,   185,  2,     13,     13,2,20070423,1738, 11.2430,  87.6232, 3334,1577.2000,   1577.2,   4.2395,  34.8408,2,  34.8405,2,     83.0,2,     83.0,2,   110.57,2,    37.41,2,     0.00,2,     2.70,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   4.1097,   4.2390,2
  33RR20070322,  I09N,   185,  2,     12,     12,2,20070423,1738, 11.2430,  87.6232, 3334,1677.6000,   1677.6,   3.8310,  34.8248,2,  34.8242,2,     90.1,2,     90.8,2,   115.55,2,    37.22,2,     0.00,2,     2.69,2, -999.000,9, -999.000,9, -999.000,9,   2328.4,2,   2399.8,2,   7.5029,2,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.6969,   3.8314,2
  33RR20070322,  I09N,   185,  2,     11,     11,2,20070423,1738, 11.2430,  87.6232, 3334,1778.0000,   1778.0,   3.4632,  34.8102,2,  34.8073,2,     97.0,2,     97.3,2,   119.54,2,    37.03,2,     0.00,2,     2.67,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   3.3247,   3.4513,2
  33RR20070322,  I09N,   185,  2,     10,     10,2,20070423,1738, 11.2430,  87.6232, 3334,1879.9000,   1879.9,   3.1072,  34.7947,2,  34.7949,2,    104.9,2,    105.6,2,   123.53,2,    36.79,2,     0.00,2,     2.64,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.9644,   3.1073,2
  33RR20070322,  I09N,   185,  2,      9,      9,2,20070423,1738, 11.2430,  87.6232, 3334,1979.7000,   1979.7,   2.8404,  34.7829,2,  34.7829,2,    112.0,2,    112.2,2,   126.53,2,    36.44,2,     0.00,2,     2.62,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.6926,   2.8383,2
  33RR20070322,  I09N,   185,  2,      8,      8,2,20070423,1738, 11.2430,  87.6232, 3334,2181.5000,   2181.5,   2.5043,  34.7680,2,  34.7677,2,    119.9,2,    119.2,2,   131.74,2,    36.18,2,     0.00,2,     2.59,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   2.3436,   2.5038,2
  33RR20070322,  I09N,   185,  2,      7,      7,2,20070423,1738, 11.2430,  87.6232, 3334,2434.2000,   2434.2,   2.1768,  34.7537,2,  34.7532,2,    128.6,2,    127.9,2,   135.96,2,    35.89,2,     0.00,2,     2.56,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.9988,   2.1765,2
  33RR20070322,  I09N,   185,  2,      6,      6,2,20070423,1738, 11.2430,  87.6232, 3334,2686.5000,   2686.5,   1.9459,  34.7435,2,  34.7436,2,    136.9,2,    137.0,2,   136.97,2,    35.53,2,     0.00,2,     2.51,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.7490,   1.9452,2
  33RR20070322,  I09N,   185,  2,      5,      5,2,20070423,1738, 11.2430,  87.6232, 3334,2939.4000,   2939.4,   1.7769,  34.7364,2,  34.7363,2,    141.9,2,    141.8,2,   139.17,2,    35.34,2,     0.00,2,     2.49,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.5595,   1.7771,2
  33RR20070322,  I09N,   185,  2,      4,      4,2,20070423,1738, 11.2430,  87.6232, 3334,3172.2000,   3172.2,   1.6107,  34.7301,2,  34.7294,2,    146.6,2,    148.8,2,   141.20,2,    35.10,2,     0.00,2,     2.45,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.3744,   1.6114,2
  33RR20070322,  I09N,   185,  2,      3,      3,2,20070423,1738, 11.2430,  87.6232, 3334,3273.8000,   3273.8,   1.4864,  34.7259,2,  34.7257,2,    156.6,2,    158.4,2,   138.58,2,    34.75,2,     0.00,2,     2.40,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.2430,   1.4863,2
  33RR20070322,  I09N,   185,  2,      2,      2,2,20070423,1738, 11.2430,  87.6232, 3334,3325.1000,   3325.1,   1.4612,  34.7252,2,  34.7241,2,    159.3,2,    159.2,2,   139.59,2,    34.44,2,     0.00,2,     2.39,2, -999.000,9, -999.000,9, -999.000,9,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.2134,   1.4614,2
  33RR20070322,  I09N,   185,  2,      1,      1,2,20070423,1738, 11.2430,  87.6232, 3334,3362.9000,   3362.9,   1.4655,  34.7249,2,  34.7262,3,    159.3,2,    159.0,2,   139.39,2,    34.57,2,     0.00,2,     2.39,2, -999.000,9, -999.000,9, -999.000,9,   2325.7,6,   2423.2,2,   7.6003,6,    25.00,   -999.0,9,  -999.00,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   1.2138,   1.4649,2
  33RR20070322,  I09N,   186,  1,     36,     38,2,20070423,2328, 11.7147,  87.9035, 3266,   2.8000,      2.8,  30.1669,  32.2260,2,  32.2908,3,    198.7,2,    198.2,2,     2.80,2,     0.00,2,     0.00,2,     0.03,2,    1.570,2,    0.999,2, -999.000,5,   1865.6,6,   2171.8,6,   8.0935,6,    25.00,     73.3,2,     5.83,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   0.0784,2,   0.0530,2,   0.0242,2,   0.0169,2,  -0.0001,4,  -0.0019,4,  -0.0032,4,   0.0104,3,   0.0199,3,  30.1662,  30.1610,2
  33RR20070322,  I09N,   186,  1,     35,     35,2,20070423,2328, 11.7147,  87.9035, 3266,  29.4000,     29.4,  27.8323,  32.5644,2,  32.6183,2,    211.5,2,    211.0,2,     2.20,2,     0.00,2,     0.00,2,     0.02,2, -999.000,5, -999.000,5, -999.000,5,   1874.7,2,   2182.5,2,   8.1010,3,    25.00,     73.5,2,     4.99,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     28.3,2,      3.3,     0.86,2,   0.1095,2,   0.0744,2,   0.0347,2,   0.0241,2,   0.0039,2,   0.0000,4,  -0.0023,4,   0.0159,3,   0.0189,3,  27.8255,  27.8217,2
  33RR20070322,  I09N,   186,  1,     34,   9419,2,20070423,2328, 11.7147,  87.9035, 3266,  54.9000,     54.9,  27.5719,  33.7599,2,  33.7635,2,    195.9,2,    188.5,2,     1.81,2,     0.00,2,     0.00,2,     0.08,2,    1.575,2,    1.010,2, -999.000,5,   1930.5,2,   2233.0,2,   8.0741,2,    25.00,     71.9,2,     5.20,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,9,   -999.0,  -999.00,9,   0.1935,2,   0.1380,2,   0.0689,2,   0.0498,2,   0.0175,2,   0.0064,2,   0.0012,2,   0.0150,3,   0.0165,3,  27.5592,  27.5665,2
  33RR20070322,  I09N,   186,  1,     33,     33,2,20070423,2328, 11.7147,  87.9035, 3266,  79.2000,     79.2,  24.0805,  34.7356,2,  34.7414,2,     35.3,2,     15.9,2,    12.34,2,    20.80,2,     0.14,2,     1.58,2,    1.294,2,    0.821,2, -999.000,5,   2135.0,2,   2267.5,2,   7.7043,2,    25.00,     67.5,2,    25.65,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     10.9,2,      3.6,    -0.17,2,   0.2430,2,   0.1801,2,   0.0985,2,   0.0735,2,   0.0303,2,   0.0110,2,   0.0032,2,   0.0140,3,   0.0148,3,  24.0638,  24.0511,2
