SampleID	Cruise	Station	Replicate	Date_Time	Day	Month	Year	Time	Latitude	Longitude	Depth	Bottom_Depth	Temperature	Salinity	Oxygen	Silicate	NO2	NOx	NH3	PO4	DOC	TOC	PAR	Chlorophyll	DCM	Season	Longhurst_Short	Longhurst_Long
91	P15S-2016-1535	P15S	Station_8	A	2016-5-11T00:50:00	11	5	16	00:50:00	-60	-170	35	3939	2.26	33.92	320.2	15.78	0.27	27.11	NA	1.89	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
92	P15S-2016-1535	P15S	Station_8	A	2016-5-11T00:50:00	11	5	16	00:50:00	-60	-170	35	3939	2.26	33.92	320.2	15.78	0.27	27.11	NA	1.89	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
93	P15S-2016-1536	P15S	Station_8	A	2016-5-11T15:21:00	11	5	16	15:21:00	-60	-170.02	13.6	3827	2.26	33.92	320.2	15.77	0.27	27.09	0.55	1.9	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
94	P15S-2016-1536	P15S	Station_8	A	2016-5-11T15:21:00	11	5	16	15:21:00	-60	-170.02	13.6	3827	2.26	33.92	320.2	15.77	0.27	27.09	0.55	1.9	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
95	P15S-2016-2001	P15S	Station_9	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	5029.4	5037	0.97	34.7	208.3	123.39	0	32.31	NA	2.24	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
96	P15S-2016-2001	P15S	Station_9	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	5029.4	5037	0.97	34.7	208.3	123.39	0	32.31	NA	2.24	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
97	P15S-2016-201	P15S	Station_10	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	3329	3295	0.33	34.69	216.5	126.01	0	32.71	NA	2.29	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
98	P15S-2016-201	P15S	Station_10	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	3329	3295	0.33	34.69	216.5	126.01	0	32.71	NA	2.29	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
99	P15S-2016-2012	P15S	Station_9	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	2086.8	5037	1.76	34.74	193.1	92.85	0	31.19	NA	2.15	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
100	P15S-2016-2012	P15S	Station_9	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	2086.8	5037	1.76	34.74	193.1	92.85	0	31.19	NA	2.15	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
101	P15S-2016-2020	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	1035.6	5037	2.45	34.6	172.9	73.3	0	33.82	NA	2.33	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
102	P15S-2016-2020	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	1035.6	5037	2.45	34.6	172.9	73.3	0	33.82	NA	2.33	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
103	P15S-2016-2025	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	537	5037	2.91	34.31	206.5	46.12	0	33.38	NA	2.29	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
104	P15S-2016-2025	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	537	5037	2.91	34.31	206.5	46.12	0	33.38	NA	2.29	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
105	P15S-2016-2032	P15S	Station_11	A	2016-5-13T23:09:00	13	5	16	23:09:00	-57.51	-170.01	112.5	4988	3.61	33.91	312.8	8.21	0.24	24.54	0.79	1.73	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
106	P15S-2016-2032	P15S	Station_11	A	2016-5-13T23:09:00	13	5	16	23:09:00	-57.51	-170.01	112.5	4988	3.61	33.91	312.8	8.21	0.24	24.54	0.79	1.73	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
107	P15S-2016-2034	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	60.5	5037	3.65	33.91	312.5	8	0.24	24.44	NA	1.72	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
108	P15S-2016-2034	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	60.5	5037	3.65	33.91	312.5	8	0.24	24.44	NA	1.72	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
109	P15S-2016-2035	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	35	5037	3.64	33.91	312.5	8.02	0.24	24.43	NA	1.72	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
110	P15S-2016-2035	P15S	Station_11	A	2016-5-13T19:11:00	13	5	16	19:11:00	-57.5	-170.01	35	5037	3.64	33.91	312.5	8.02	0.24	24.43	NA	1.72	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
111	P15S-2016-2036	P15S	Station_11	A	2016-5-13T23:09:00	13	5	16	23:09:00	-57.51	-170.01	14.2	4988	3.64	33.91	312.4	8.04	0.24	24.44	0.68	1.72	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
112	P15S-2016-2036	P15S	Station_11	A	2016-5-13T23:09:00	13	5	16	23:09:00	-57.51	-170.01	14.2	4988	3.64	33.91	312.4	8.04	0.24	24.44	0.68	1.72	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
113	P15S-2016-209	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	1935	3295	0.52	34.7	209	125.43	0.01	32.62	NA	2.28	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
114	P15S-2016-209	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	1935	3295	0.52	34.7	209	125.43	0.01	32.62	NA	2.28	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
115	P15S-2016-217	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	1065	3295	0.96	34.72	200.2	113.52	0.01	32.2	NA	2.24	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
116	P15S-2016-217	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	1065	3295	0.96	34.72	200.2	113.52	0.01	32.2	NA	2.24	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
117	P15S-2016-223	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	485	3295	1.36	34.73	191.5	99.28	0.01	31.99	NA	2.22	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
118	P15S-2016-223	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	485	3295	1.36	34.73	191.5	99.28	0.01	31.99	NA	2.22	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
119	P15S-2016-231	P15S	Station_12	A	2016-5-4T11:40:00	4	5	16	11:40:00	-66.33	-170	115.8	3314	-1.37	34.1	278.7	72.56	0.11	30.83	0.64	2.14	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
120	P15S-2016-231	P15S	Station_12	A	2016-5-4T11:40:00	4	5	16	11:40:00	-66.33	-170	115.8	3314	-1.37	34.1	278.7	72.56	0.11	30.83	0.64	2.14	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
121	P15S-2016-234	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	40	3295	-1.49	34.07	345.8	63.75	0.22	28.37	NA	1.98	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
122	P15S-2016-234	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	40	3295	-1.49	34.07	345.8	63.75	0.22	28.37	NA	1.98	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
123	P15S-2016-235	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	20	3295	-1.5	34.07	345.4	63.74	0.22	28.4	NA	1.98	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
124	P15S-2016-235	P15S	Station_12	A	2016-5-4T08:50:00	4	5	16	08:50:00	-66.33	-170.01	20	3295	-1.5	34.07	345.4	63.74	0.22	28.4	NA	1.98	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
125	P15S-2016-236	P15S	Station_12	A	2016-5-4T11:40:00	4	5	16	11:40:00	-66.33	-170	5.8	3314	-1.5	34.07	345.6	63.77	0.22	28.4	0.51	1.98	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
126	P15S-2016-236	P15S	Station_12	A	2016-5-4T11:40:00	4	5	16	11:40:00	-66.33	-170	5.8	3314	-1.5	34.07	345.6	63.77	0.22	28.4	0.51	1.98	NA	NA	NA	NA	NA	Autumn	ANTA	Polar - Antarctic Province
127	P15S-2016-2601	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	4902	4839	0.95	34.7	208.6	123.15	0	32.14	NA	2.24	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
128	P15S-2016-2601	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	4902	4839	0.95	34.7	208.6	123.15	0	32.14	NA	2.24	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
129	P15S-2016-2625	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	535.3	4839	4.32	34.24	228.7	24.64	0	29.27	NA	2	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
130	P15S-2016-2625	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	535.3	4839	4.32	34.24	228.7	24.64	0	29.27	NA	2	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
131	P15S-2016-2632	P15S	Station_13	A	2016-5-15T23:52:00	15	5	16	23:52:00	-54.5	-170	116.8	4840	6	34.12	296	4.93	0.24	20.02	0.48	1.43	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
132	P15S-2016-2632	P15S	Station_13	A	2016-5-15T23:52:00	15	5	16	23:52:00	-54.5	-170	116.8	4840	6	34.12	296	4.93	0.24	20.02	0.48	1.43	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
133	P15S-2016-2634	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	60.3	4839	6.06	34.13	295.7	4.92	0.24	19.84	NA	1.42	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
134	P15S-2016-2634	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	60.3	4839	6.06	34.13	295.7	4.92	0.24	19.84	NA	1.42	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
135	P15S-2016-2635	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	36.3	4839	6.06	34.13	295.7	4.93	0.24	19.85	NA	1.42	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
136	P15S-2016-2635	P15S	Station_13	A	2016-5-15T20:02:00	15	5	16	20:02:00	-54.5	-170	36.3	4839	6.06	34.13	295.7	4.93	0.24	19.85	NA	1.42	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
137	P15S-2016-2636	P15S	Station_13	A	2016-5-15T23:52:00	15	5	16	23:52:00	-54.5	-170	8.8	4840	6.06	34.13	295.8	4.95	0.25	19.83	0.47	1.41	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
138	P15S-2016-2636	P15S	Station_13	A	2016-5-15T23:52:00	15	5	16	23:52:00	-54.5	-170	8.8	4840	6.06	34.13	295.8	4.95	0.25	19.83	0.47	1.41	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
139	P15S-2016-3120	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	1001.8	4804	3.74	34.34	202.3	40.19	0	32.08	NA	2.2	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
140	P15S-2016-3120	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	1001.8	4804	3.74	34.34	202.3	40.19	0	32.08	NA	2.2	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
141	P15S-2016-3130	P15S	Station_14	A	2016-5-17T11:43:00	17	5	16	11:43:00	-52	-170.07	199.7	4794	7.6	34.4	264.2	5.23	0.01	18.81	0.05	1.31	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
142	P15S-2016-3130	P15S	Station_14	A	2016-5-17T11:43:00	17	5	16	11:43:00	-52	-170.07	199.7	4794	7.6	34.4	264.2	5.23	0.01	18.81	0.05	1.31	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
143	P15S-2016-3132	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	99.7	4804	7.99	34.28	283.3	2.85	0.28	15.39	NA	1.14	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
144	P15S-2016-3132	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	99.7	4804	7.99	34.28	283.3	2.85	0.28	15.39	NA	1.14	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
145	P15S-2016-3134	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	49.2	4804	8.05	34.28	282.9	2.77	0.28	15.19	NA	1.13	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
146	P15S-2016-3134	P15S	Station_14	A	2016-5-17T08:07:00	17	5	16	08:07:00	-52	-170.08	49.2	4804	8.05	34.28	282.9	2.77	0.28	15.19	NA	1.13	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
147	P15S-2016-3136	P15S	Station_14	A	2016-5-17T11:43:00	17	5	16	11:43:00	-52	-170.07	5.2	4794	8.05	34.27	283.5	2.77	0.27	15.12	0.19	1.13	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
148	P15S-2016-3136	P15S	Station_14	A	2016-5-17T11:43:00	17	5	16	11:43:00	-52	-170.07	5.2	4794	8.05	34.27	283.5	2.77	0.27	15.12	0.19	1.13	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
149	P15S-2016-3401	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	5140.7	5056	0.98	34.7	209.2	122.68	0	32.17	NA	2.25	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
150	P15S-2016-3401	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	5140.7	5056	0.98	34.7	209.2	122.68	0	32.17	NA	2.25	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
151	P15S-2016-3420	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	997	5056	3.69	34.35	197.7	42.96	0	32.2	NA	2.22	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
152	P15S-2016-3420	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	997	5056	3.69	34.35	197.7	42.96	0	32.2	NA	2.22	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
153	P15S-2016-3425	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	502.9	5056	5.72	34.23	263.9	10.77	0	23.48	NA	1.61	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
154	P15S-2016-3425	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	502.9	5056	5.72	34.23	263.9	10.77	0	23.48	NA	1.61	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
155	P15S-2016-3430	P15S	Station_30	A	2016-5-18T08:22:00	18	5	16	08:22:00	-50.5	-170.02	199.6	5052	7.42	34.36	268.2	5.26	0.01	18.96	0.08	1.33	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
156	P15S-2016-3430	P15S	Station_30	A	2016-5-18T08:22:00	18	5	16	08:22:00	-50.5	-170.02	199.6	5052	7.42	34.36	268.2	5.26	0.01	18.96	0.08	1.33	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
157	P15S-2016-3432	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	98.3	5056	8.45	34.32	276	2.85	0.2	15.32	NA	1.13	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
158	P15S-2016-3432	P15S	Station_30	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	98.3	5056	8.45	34.32	276	2.85	0.2	15.32	NA	1.13	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
159	P15S-2016-3434	P15S	Station_15	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	48.9	5056	9.41	34.33	276.2	1.73	0.29	12.17	NA	0.96	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
160	P15S-2016-3434	P15S	Station_15	A	2016-5-18T04:40:00	18	5	16	04:40:00	-50.5	-170	48.9	5056	9.41	34.33	276.2	1.73	0.29	12.17	NA	0.96	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
161	P15S-2016-3436	P15S	Station_15	A	2016-5-18T08:22:00	18	5	16	08:22:00	-50.5	-170.02	6.3	5052	9.4	34.33	276.2	1.72	0.29	12.18	0.28	0.96	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
162	P15S-2016-3436	P15S	Station_15	A	2016-5-18T08:22:00	18	5	16	08:22:00	-50.5	-170.02	6.3	5052	9.4	34.33	276.2	1.72	0.29	12.18	0.28	0.96	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
163	P15S-2016-3901	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	5400	5382	1.03	34.7	210	121.8	0	32.17	NA	2.22	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
164	P15S-2016-3901	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	5400	5382	1.03	34.7	210	121.8	0	32.17	NA	2.22	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
165	P15S-2016-3913	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	1935	5382	2.64	34.58	169.8	76.81	0	33.97	NA	2.34	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
166	P15S-2016-3913	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	1935	5382	2.64	34.58	169.8	76.81	0	33.97	NA	2.34	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
167	P15S-2016-3920	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	965	5382	6	34.37	212	18.91	0	26.95	NA	1.82	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
168	P15S-2016-3920	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	965	5382	6	34.37	212	18.91	0	26.95	NA	1.82	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
169	P15S-2016-3925	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	465	5382	7.7	34.43	253	5.91	0	19.41	NA	1.34	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
170	P15S-2016-3925	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	465	5382	7.7	34.43	253	5.91	0	19.41	NA	1.34	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
171	P15S-2016-3932	P15S	Station_31	A	2016-5-19T19:56:00	19	5	16	19:56:00	-47.99	-169.99	91.5	5381	11.46	34.62	263.1	0.88	0.3	6.68	0.33	0.61	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
172	P15S-2016-3932	P15S	Station_31	A	2016-5-19T19:56:00	19	5	16	19:56:00	-47.99	-169.99	91.5	5381	11.46	34.62	263.1	0.88	0.3	6.68	0.33	0.61	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
173	P15S-2016-3933	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	65	5382	11.47	34.62	263.2	0.88	0.3	6.67	NA	0.61	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
174	P15S-2016-3933	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	65	5382	11.47	34.62	263.2	0.88	0.3	6.67	NA	0.61	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
175	P15S-2016-3934	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	40	5382	11.47	34.62	263	0.88	0.3	6.67	NA	0.6	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
176	P15S-2016-3934	P15S	Station_31	A	2016-5-19T16:06:00	19	5	16	16:06:00	-47.99	-169.99	40	5382	11.47	34.62	263	0.88	0.3	6.67	NA	0.6	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
177	P15S-2016-3936	P15S	Station_31	A	2016-5-19T19:56:00	19	5	16	19:56:00	-47.99	-169.99	6.5	5381	11.46	34.62	263	0.88	0.3	6.66	0.33	0.61	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
178	P15S-2016-3936	P15S	Station_31	A	2016-5-19T19:56:00	19	5	16	19:56:00	-47.99	-169.99	6.5	5381	11.46	34.62	263	0.88	0.3	6.66	0.33	0.61	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
179	P15S-2016-4201	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	5386.3	5143	1.03	34.7	208.2	121.61	0	32.17	NA	2.21	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
180	P15S-2016-4201	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	5386.3	5143	1.03	34.7	208.2	121.61	0	32.17	NA	2.21	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
181	P15S-2016-4213	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	1937.5	5143	2.69	34.56	171.3	73.75	0	34.08	NA	2.33	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
182	P15S-2016-4213	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	1937.5	5143	2.69	34.56	171.3	73.75	0	34.08	NA	2.33	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
183	P15S-2016-4220	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	964.7	5143	6.18	34.36	219	15.95	0.01	26.26	NA	1.76	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
184	P15S-2016-4220	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	964.7	5143	6.18	34.36	219	15.95	0.01	26.26	NA	1.76	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
185	P15S-2016-4225	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	464.2	5143	8.42	34.52	242.3	4.81	0.01	18.14	NA	1.25	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
186	P15S-2016-4225	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	464.2	5143	8.42	34.52	242.3	4.81	0.01	18.14	NA	1.25	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
187	P15S-2016-4231	P15S	Station_16	A	2016-5-20T18:02:00	20	5	16	18:02:00	-46.71	-170.91	132.8	5144	10.91	34.71	251.3	1.7	0.12	9.05	NA	0.73	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
188	P15S-2016-4231	P15S	Station_16	A	2016-5-20T18:02:00	20	5	16	18:02:00	-46.71	-170.91	132.8	5144	10.91	34.71	251.3	1.7	0.12	9.05	NA	0.73	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
189	P15S-2016-4233	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	64.2	5143	11.52	34.68	262.9	0.91	0.32	5.95	NA	0.58	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
190	P15S-2016-4233	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	64.2	5143	11.52	34.68	262.9	0.91	0.32	5.95	NA	0.58	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
191	P15S-2016-4234	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	40.4	5143	11.51	34.68	262.9	0.91	0.31	5.95	NA	0.58	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
192	P15S-2016-4234	P15S	Station_16	A	2016-5-20T13:59:00	20	5	16	13:59:00	-46.72	-170.91	40.4	5143	11.51	34.68	262.9	0.91	0.31	5.95	NA	0.58	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
193	P15S-2016-4236	P15S	Station_16	A	2016-5-20T18:02:00	20	5	16	18:02:00	-46.71	-170.91	11.1	5144	11.5	34.68	262.9	0.92	0.31	5.94	0.21	0.58	NA	NA	NA	NA	NA	Summer	SANT	Westerlies - Subantarctic Province
194	P15S-2016-4236	P15S	Station_16	A	2016-5-20T18:02:00	20	5	16	18:02:00	-46.71	-170.91	11.1	5144	11.5	34.68	262.9	0.92	0.31	5.94	0.21	0.58	NA	NA	NA	NA	NA	Autumn	SANT	Westerlies - Subantarctic Province
195	P15S-2016-433	P15S	Station_17	A	2016-5-5T13:29:00	5	5	16	13:29:00	-65	-170.01	86.1	2841	-0.34	34.09	332.2	56.82	0.27	28.19	NA	2.01	NA	NA	NA	NA	NA	Summer	ANTA	Polar - Antarctic Province
